IND	Datum	Tmax	Tmin	Tavg	R	CSP
11934	28.05.2012					0
11934	29.05.2012					0
11934	30.05.2012					0
11934	31.05.2012					0
11934	01.06.2012					0
11934	02.06.2012					0
11934	03.06.2012					0
11934	04.06.2012					0
11934	05.06.2012					0
11934	06.06.2012					0
11934	07.06.2012					0
11934	08.06.2012					0
11934	09.06.2012					0
11934	10.06.2012					0
11934	11.06.2012					0
11934	12.06.2012					0
11934	13.06.2012					0
11934	14.06.2012					0
11934	15.06.2012					0
11934	16.06.2012					0
11934	17.06.2012					0
11934	18.06.2012					0
11934	19.06.2012					0
11934	20.06.2012					0
11934	21.06.2012					0
11934	22.06.2012					0
11934	23.06.2012					0
11934	24.06.2012					0
11934	25.06.2012					0
11934	26.06.2012					0
11934	27.06.2012					0
11934	28.06.2012					0
11934	29.06.2012					0
11934	30.06.2012					0
11934	01.07.2012					0
11934	02.07.2012					0
11934	03.07.2012					0
11934	04.07.2012					0
11934	05.07.2012					0
11934	06.07.2012					0
11934	07.07.2012					0
11934	08.07.2012					0
11934	09.07.2012					0
11934	10.07.2012					0
11934	11.07.2012					0
11934	12.07.2012					0
11934	13.07.2012					0
11934	14.07.2012					0
11934	15.07.2012					0
11934	16.07.2012					0
11934	17.07.2012					0
11934	18.07.2012					0
11934	19.07.2012					0
11934	20.07.2012					0
11934	21.07.2012					0
11934	22.07.2012					0
11934	23.07.2012					0
11934	24.07.2012					0
11934	25.07.2012					0
11934	26.07.2012					0
11934	27.07.2012					0
11934	28.07.2012					0
11934	29.07.2012					0
11934	30.07.2012					0
11934	31.07.2012					0
11934	01.08.2012					0
11934	02.08.2012					0
11934	03.08.2012					0
11934	04.08.2012					0
11934	05.08.2012					0
11934	06.08.2012					0
11934	07.08.2012					0
11934	08.08.2012					0
11934	09.08.2012					0
11934	10.08.2012					0
11934	11.08.2012					0
11934	12.08.2012					0
11934	13.08.2012					0
11934	14.08.2012					0
11934	15.08.2012					0
11934	16.08.2012					0
11934	17.08.2012					0
11934	18.08.2012					0
11934	19.08.2012					0
11934	20.08.2012					0
11934	21.08.2012					0
11934	22.08.2012					0
11934	23.08.2012					0
11934	24.08.2012					0
11934	25.08.2012					0
11934	26.08.2012					0
11934	27.08.2012					0
11934	28.08.2012					0
11934	29.08.2012					0
11934	30.08.2012					0
11934	31.08.2012					0
11934	01.09.2012					0
11934	02.09.2012					0
11934	03.09.2012					0
11934	04.09.2012					0
11934	05.09.2012					0
11934	06.09.2012					0
11934	07.09.2012					0
11934	08.09.2012					0
11934	09.09.2012					0
11934	10.09.2012					0
11934	11.09.2012					0
11934	12.09.2012					0
11934	13.09.2012					0
11934	14.09.2012					0
11934	15.09.2012					0
11934	16.09.2012					0
11934	17.09.2012					0
11934	18.09.2012					0
11934	19.09.2012					0
11934	20.09.2012					0
11934	21.09.2012					0
11934	22.09.2012					0
11934	23.09.2012					0
11934	24.09.2012					0
11934	25.09.2012					0
11934	26.09.2012					0
11934	27.09.2012					0
11934	28.09.2012					0
11934	29.09.2012					0
11934	30.09.2012					0
11934	01.10.2012					0
11934	02.10.2012					0
11934	03.10.2012					0
11934	04.10.2012					0
11934	05.10.2012					0
11934	06.10.2012					0
11934	07.10.2012					0
11934	08.10.2012					0
11934	09.10.2012					0
11934	10.10.2012					0
11934	11.10.2012					0
11934	12.10.2012					0
11934	13.10.2012					0
11934	14.10.2012					0
11934	15.10.2012					0
11934	16.10.2012					0
11934	17.10.2012					0
11934	18.10.2012					0
11934	19.10.2012					0
11934	20.10.2012					0
11934	21.10.2012					0
11934	22.10.2012					0
11934	23.10.2012					0
11934	24.10.2012					0
11934	25.10.2012					0
11934	26.10.2012					0
11934	27.10.2012					0
11934	28.10.2012					0
11934	29.10.2012					0
11934	30.10.2012					6
11934	31.10.2012					1
11934	01.11.2012					0
11934	02.11.2012					0
11934	03.11.2012					0
11934	04.11.2012					0
11934	05.11.2012					0
11934	06.11.2012					0
11934	07.11.2012					0
11934	08.11.2012					0
11934	09.11.2012					0
11934	10.11.2012					0
11934	11.11.2012					0
11934	12.11.2012					0
11934	13.11.2012					0
11934	14.11.2012					0
11934	15.11.2012					0
11934	16.11.2012					0
11934	17.11.2012					0
11934	18.11.2012					0
11934	19.11.2012					0
11934	20.11.2012					0
11934	21.11.2012					0
11934	22.11.2012					0
11934	23.11.2012					0
11934	24.11.2012					0
11934	25.11.2012					0
11934	26.11.2012					0
11934	27.11.2012					0
11934	28.11.2012					0
11934	29.11.2012					0
11934	30.11.2012					0
11934	01.12.2012					0
11934	02.12.2012					0
11934	03.12.2012					7
11934	04.12.2012					5
11934	05.12.2012					6
11934	06.12.2012					6
11934	07.12.2012					5
11934	08.12.2012					4
11934	09.12.2012					4
11934	10.12.2012					4
11934	11.12.2012					4
11934	12.12.2012					4
11934	13.12.2012					4
11934	14.12.2012					4
11934	15.12.2012					5
11934	16.12.2012					13
11934	17.12.2012					12
11934	18.12.2012					11
11934	19.12.2012					10
11934	20.12.2012					10
11934	21.12.2012					10
11934	22.12.2012					10
11934	23.12.2012					10
11934	24.12.2012					11
11934	25.12.2012					11
11934	26.12.2012					10
11934	27.12.2012					9
11934	28.12.2012					9
11934	29.12.2012					9
11934	30.12.2012					9
11934	31.12.2012					9
11934	01.01.2013					9
11934	02.01.2013					9
11934	03.01.2013					9
11934	04.01.2013					9
11934	05.01.2013					11
11934	06.01.2013					10
11934	07.01.2013					22
11934	08.01.2013					19
11934	09.01.2013					20
11934	10.01.2013					19
11934	11.01.2013					17
11934	12.01.2013					24
11934	13.01.2013					23
11934	14.01.2013					23
11934	15.01.2013					33
11934	16.01.2013					39
11934	17.01.2013					34
11934	18.01.2013					32
11934	19.01.2013					32
11934	20.01.2013					32
11934	21.01.2013					31
11934	22.01.2013					23
11934	23.01.2013					34
11934	24.01.2013					33
11934	25.01.2013					32
11934	26.01.2013					30
11934	27.01.2013					30
11934	28.01.2013					30
11934	29.01.2013					30
11934	30.01.2013					29
11934	31.01.2013					29
11934	01.02.2013					28
11934	02.02.2013					31
11934	03.02.2013					32
11934	04.02.2013					30
11934	05.02.2013					30
11934	06.02.2013					30
11934	07.02.2013					52
11934	08.02.2013					57
11934	09.02.2013					56
11934	10.02.2013					55
11934	11.02.2013					55
11934	12.02.2013					52
11934	13.02.2013					47
11934	14.02.2013					42
11934	15.02.2013					42
11934	16.02.2013					42
11934	17.02.2013					41
11934	18.02.2013					41
11934	19.02.2013					41
11934	20.02.2013					41
11934	21.02.2013					39
11934	22.02.2013					39
11934	23.02.2013					43
11934	24.02.2013					42
11934	25.02.2013					38
11934	26.02.2013					35
11934	27.02.2013					32
11934	28.02.2013					30
11934	01.03.2013					29
11934	02.03.2013					27
11934	03.03.2013					27
11934	04.03.2013					27
11934	05.03.2013					27
11934	06.03.2013					25
11934	07.03.2013					22
11934	08.03.2013					17
11934	09.03.2013					13
11934	10.03.2013					10
11934	11.03.2013					7
11934	12.03.2013					0
11934	13.03.2013					0
11934	14.03.2013					0
11934	15.03.2013					1
11934	16.03.2013					1
11934	17.03.2013					0
11934	18.03.2013					0
11934	19.03.2013					10
11934	20.03.2013					3
11934	21.03.2013					0
11934	22.03.2013					0
11934	23.03.2013					0
11934	24.03.2013					0
11934	25.03.2013					0
11934	26.03.2013					0
11934	27.03.2013					3
11934	28.03.2013					5
11934	29.03.2013					1
11934	30.03.2013					1
11934	31.03.2013					2
11934	01.04.2013					0
11934	02.04.2013					0
11934	03.04.2013					8
11934	04.04.2013					8
11934	05.04.2013					4
11934	06.04.2013					2
11934	07.04.2013					2
11934	08.04.2013					1
11934	09.04.2013					2
11934	10.04.2013					0
11934	11.04.2013					0
11934	12.04.2013					0
11934	13.04.2013					0
11934	14.04.2013					0
11934	15.04.2013					0
11934	16.04.2013					0
11934	17.04.2013					0
11934	18.04.2013					0
11934	19.04.2013					0
11934	20.04.2013					0
11934	21.04.2013					0
11934	22.04.2013					0
11934	23.04.2013					0
11934	24.04.2013					0
11934	25.04.2013					0
11934	26.04.2013					0
11934	27.04.2013					0
11934	28.04.2013					0
11934	29.04.2013					0
11934	30.04.2013					0
11934	01.05.2013					0
11934	02.05.2013					0
11934	03.05.2013					0
11934	04.05.2013					0
11934	05.05.2013					0
11934	06.05.2013					0
11934	07.05.2013					0
11934	08.05.2013					0
11934	09.05.2013					0
11934	10.05.2013					0
11934	11.05.2013					0
11934	12.05.2013					0
11934	13.05.2013					0
11934	14.05.2013					0
11934	15.05.2013					0
11934	16.05.2013					0
11934	17.05.2013					0
11934	18.05.2013					0
11934	19.05.2013					0
11934	20.05.2013					0
11934	21.05.2013					0
11934	22.05.2013					0
11934	23.05.2013					0
11934	24.05.2013					0
11934	25.05.2013					0
11934	26.05.2013					0
11934	27.05.2013					0
11934	28.05.2013					0
11934	29.05.2013					0
11934	30.05.2013					0
11934	31.05.2013					0
11934	01.06.2013					0
11934	02.06.2013					0
11934	03.06.2013					0
11934	04.06.2013					0
11934	05.06.2013					0
11934	06.06.2013					0
11934	07.06.2013					0
11934	08.06.2013					0
11934	09.06.2013					0
11934	10.06.2013					0
11934	11.06.2013					0
11934	12.06.2013					0
11934	13.06.2013					0
11934	14.06.2013					0
11934	15.06.2013					0
11934	16.06.2013					0
11934	17.06.2013					0
11934	18.06.2013					0
11934	19.06.2013					0
11934	20.06.2013					0
11934	21.06.2013					0
11934	22.06.2013					0
11934	23.06.2013					0
11934	24.06.2013					0
11934	25.06.2013					0
11934	26.06.2013					0
11934	27.06.2013					0
11934	28.06.2013					0
11934	29.06.2013					0
11934	30.06.2013					0
11934	01.07.2013					0
11934	02.07.2013					0
11934	03.07.2013					0
11934	04.07.2013					0
11934	05.07.2013					0
11934	06.07.2013					0
11934	07.07.2013					0
11934	08.07.2013					0
11934	09.07.2013					0
11934	10.07.2013					0
11934	11.07.2013					0
11934	12.07.2013					0
11934	13.07.2013					0
11934	14.07.2013					0
11934	15.07.2013					0
11934	16.07.2013					0
11934	17.07.2013					0
11934	18.07.2013					0
11934	19.07.2013					0
11934	20.07.2013					0
11934	21.07.2013					0
11934	22.07.2013					0
11934	23.07.2013					0
11934	24.07.2013					0
11934	25.07.2013					0
11934	26.07.2013					0
11934	27.07.2013					0
11934	28.07.2013					0
11934	29.07.2013					0
11934	30.07.2013					0
11934	31.07.2013					0
11934	01.08.2013					0
11934	02.08.2013					0
11934	03.08.2013					0
11934	04.08.2013					0
11934	05.08.2013					0
11934	06.08.2013					0
11934	07.08.2013					0
11934	08.08.2013					0
11934	09.08.2013					0
11934	10.08.2013					0
11934	11.08.2013					0
11934	12.08.2013					0
11934	13.08.2013					0
11934	14.08.2013					0
11934	15.08.2013					0
11934	16.08.2013					0
11934	17.08.2013					0
11934	18.08.2013					0
11934	19.08.2013					0
11934	20.08.2013					0
11934	21.08.2013					0
11934	22.08.2013					0
11934	23.08.2013					0
11934	24.08.2013					0
11934	25.08.2013					0
11934	26.08.2013					0
11934	27.08.2013					0
11934	28.08.2013					0
11934	29.08.2013					0
11934	30.08.2013					0
11934	31.08.2013					0
11934	01.09.2013					0
11934	02.09.2013					0
11934	03.09.2013					0
11934	04.09.2013					0
11934	05.09.2013					0
11934	06.09.2013					0
11934	07.09.2013					0
11934	08.09.2013					0
11934	09.09.2013					0
11934	10.09.2013					0
11934	11.09.2013					0
11934	12.09.2013					0
11934	13.09.2013					0
11934	14.09.2013					0
11934	15.09.2013					0
11934	16.09.2013					0
11934	17.09.2013					0
11934	18.09.2013					0
11934	19.09.2013					0
11934	20.09.2013					0
11934	21.09.2013					0
11934	22.09.2013					0
11934	23.09.2013					0
11934	24.09.2013					0
11934	25.09.2013					0
11934	26.09.2013					0
11934	27.09.2013					0
11934	28.09.2013					0
11934	29.09.2013					0
11934	30.09.2013					0
11934	01.10.2013					0
11934	02.10.2013					0
11934	03.10.2013					0
11934	04.10.2013					0
11934	05.10.2013					0
11934	06.10.2013					0
11934	07.10.2013					0
11934	08.10.2013					0
11934	09.10.2013					0
11934	10.10.2013					0
11934	11.10.2013					0
11934	12.10.2013					0
11934	13.10.2013					0
11934	14.10.2013					0
11934	15.10.2013					0
11934	16.10.2013					0
11934	17.10.2013					0
11934	18.10.2013					0
11934	19.10.2013					0
11934	20.10.2013					0
11934	21.10.2013					0
11934	22.10.2013					0
11934	23.10.2013					0
11934	24.10.2013					0
11934	25.10.2013					0
11934	26.10.2013					0
11934	27.10.2013					0
11934	28.10.2013					0
11934	29.10.2013					0
11934	30.10.2013					0
11934	31.10.2013					0
11934	01.11.2013					0
11934	02.11.2013					0
11934	03.11.2013					0
11934	04.11.2013					0
11934	05.11.2013					0
11934	06.11.2013					0
11934	07.11.2013					0
11934	08.11.2013					0
11934	09.11.2013					0
11934	10.11.2013					0
11934	11.11.2013					0
11934	12.11.2013					0
11934	13.11.2013					0
11934	14.11.2013					0
11934	15.11.2013					0
11934	16.11.2013					0
11934	17.11.2013					0
11934	18.11.2013					0
11934	19.11.2013					0
11934	20.11.2013					0
11934	21.11.2013					0
11934	22.11.2013					0
11934	23.11.2013					0
11934	24.11.2013					0
11934	25.11.2013					0
11934	26.11.2013					0
11934	27.11.2013					0
11934	28.11.2013					0
11934	29.11.2013					0
11934	30.11.2013					0
11934	01.12.2013					0
11934	02.12.2013					0
11934	03.12.2013					0
11934	04.12.2013					0
11934	05.12.2013					0
11934	06.12.2013					11
11934	07.12.2013					13
11934	08.12.2013					13
11934	09.12.2013					10
11934	10.12.2013					3
11934	11.12.2013					2
11934	12.12.2013					2
11934	13.12.2013					2
11934	14.12.2013					2
11934	15.12.2013					2
11934	16.12.2013					2
11934	17.12.2013					2
11934	18.12.2013					2
11934	19.12.2013					2
11934	20.12.2013					2
11934	21.12.2013					2
11934	22.12.2013					2
11934	23.12.2013					2
11934	24.12.2013					2
11934	25.12.2013					0
11934	26.12.2013					0
11934	27.12.2013					0
11934	28.12.2013					0
11934	29.12.2013					0
11934	30.12.2013					0
11934	31.12.2013					0
11934	01.01.2014					0
11934	02.01.2014					0
11934	03.01.2014					0
11934	04.01.2014					0
11934	05.01.2014					0
11934	06.01.2014					0
11934	07.01.2014					0
11934	08.01.2014					0
11934	09.01.2014					0
11934	10.01.2014					0
11934	11.01.2014					0
11934	12.01.2014					0
11934	13.01.2014					0
11934	14.01.2014					0
11934	15.01.2014					0
11934	16.01.2014					0
11934	17.01.2014					0
11934	18.01.2014					0
11934	19.01.2014					0
11934	20.01.2014					0
11934	21.01.2014					0
11934	22.01.2014					0
11934	23.01.2014					0
11934	24.01.2014					0
11934	25.01.2014					0
11934	26.01.2014					6
11934	27.01.2014					5
11934	28.01.2014					6
11934	29.01.2014					7
11934	30.01.2014					7
11934	31.01.2014					5
11934	01.02.2014					5
11934	02.02.2014					4
11934	03.02.2014					3
11934	04.02.2014					2
11934	05.02.2014					2
11934	06.02.2014					1
11934	07.02.2014					1
11934	08.02.2014					1
11934	09.02.2014					0
11934	10.02.2014					1
11934	11.02.2014					0
11934	12.02.2014					0
11934	13.02.2014					11
11934	14.02.2014					5
11934	15.02.2014					5
11934	16.02.2014					3
11934	17.02.2014					2
11934	18.02.2014					1
11934	19.02.2014					1
11934	20.02.2014					0
11934	21.02.2014					0
11934	22.02.2014					0
11934	23.02.2014					0
11934	24.02.2014					0
11934	25.02.2014					0
11934	26.02.2014					0
11934	27.02.2014					0
11934	28.02.2014					0
11934	01.03.2014					0
11934	02.03.2014					0
11934	03.03.2014					0
11934	04.03.2014					0
11934	05.03.2014					0
11934	06.03.2014					1
11934	07.03.2014					0
11934	08.03.2014					1
11934	09.03.2014					0
11934	10.03.2014					0
11934	11.03.2014					0
11934	12.03.2014					0
11934	13.03.2014					0
11934	14.03.2014					0
11934	15.03.2014					0
11934	16.03.2014					7
11934	17.03.2014					0
11934	18.03.2014					0
11934	19.03.2014					0
11934	20.03.2014					0
11934	21.03.2014					0
11934	22.03.2014					0
11934	23.03.2014					0
11934	24.03.2014					0
11934	25.03.2014					0
11934	26.03.2014					0
11934	27.03.2014					0
11934	28.03.2014					0
11934	29.03.2014					0
11934	30.03.2014					0
11934	31.03.2014					0
11934	01.04.2014					0
11934	02.04.2014					0
11934	03.04.2014					0
11934	04.04.2014					0
11934	05.04.2014					0
11934	06.04.2014					0
11934	07.04.2014					0
11934	08.04.2014					0
11934	09.04.2014					0
11934	10.04.2014					0
11934	11.04.2014					0
11934	12.04.2014					0
11934	13.04.2014					0
11934	14.04.2014					0
11934	15.04.2014					0
11934	16.04.2014					0
11934	17.04.2014					0
11934	18.04.2014					0
11934	19.04.2014					0
11934	20.04.2014					0
11934	21.04.2014					0
11934	22.04.2014					0
11934	23.04.2014					0
11934	24.04.2014					0
11934	25.04.2014					0
11934	26.04.2014					0
11934	27.04.2014					0
11934	28.04.2014					0
11934	29.04.2014					0
11934	30.04.2014					0
11934	01.05.2014					0
11934	02.05.2014					0
11934	03.05.2014					0
11934	04.05.2014					0
11934	05.05.2014					0
11934	06.05.2014					0
11934	07.05.2014					0
11934	08.05.2014					0
11934	09.05.2014					0
11934	10.05.2014					0
11934	11.05.2014					0
11934	12.05.2014					0
11934	13.05.2014					0
11934	14.05.2014					0
11934	15.05.2014					0
11934	16.05.2014					0
11934	17.05.2014					0
11934	18.05.2014					0
11934	19.05.2014					0
11934	20.05.2014					0
11934	21.05.2014					0
11934	22.05.2014					0
11934	23.05.2014					0
11934	24.05.2014					0
11934	25.05.2014					0
11934	26.05.2014					0
11934	27.05.2014					0
11934	28.05.2014					0
11934	29.05.2014					0
11934	30.05.2014					0
11934	31.05.2014					0
11934	01.06.2014					0
11934	02.06.2014					0
11934	03.06.2014					0
11934	04.06.2014					0
11934	05.06.2014					0
11934	06.06.2014					0
11934	07.06.2014					0
11934	08.06.2014					0
11934	09.06.2014					0
11934	10.06.2014					0
11934	11.06.2014					0
11934	12.06.2014					0
11934	13.06.2014					0
11934	14.06.2014					0
11934	15.06.2014					0
11934	16.06.2014					0
11934	17.06.2014					0
11934	18.06.2014					0
11934	19.06.2014					0
11934	20.06.2014					0
11934	21.06.2014					0
11934	22.06.2014					0
11934	23.06.2014					0
11934	24.06.2014					0
11934	25.06.2014					0
11934	26.06.2014					0
11934	27.06.2014					0
11934	28.06.2014					0
11934	29.06.2014					0
11934	30.06.2014					0
11934	01.07.2014					0
11934	02.07.2014					0
11934	03.07.2014					0
11934	04.07.2014					0
11934	05.07.2014					0
11934	06.07.2014					0
11934	07.07.2014					0
11934	08.07.2014					0
11934	09.07.2014					0
11934	10.07.2014					0
11934	11.07.2014					0
11934	12.07.2014					0
11934	13.07.2014					0
11934	14.07.2014					0
11934	15.07.2014					0
11934	16.07.2014					0
11934	17.07.2014					0
11934	18.07.2014					0
11934	19.07.2014					0
11934	20.07.2014					0
11934	21.07.2014					0
11934	22.07.2014					0
11934	23.07.2014					0
11934	24.07.2014					0
11934	25.07.2014					0
11934	26.07.2014					0
11934	27.07.2014					0
11934	28.07.2014					0
11934	29.07.2014					0
11934	30.07.2014					0
11934	31.07.2014					0
11934	01.08.2014					0
11934	02.08.2014					0
11934	03.08.2014					0
11934	04.08.2014					0
11934	05.08.2014					0
11934	06.08.2014					0
11934	07.08.2014					0
11934	08.08.2014					0
11934	09.08.2014					0
11934	10.08.2014					0
11934	11.08.2014					0
11934	12.08.2014					0
11934	13.08.2014					0
11934	14.08.2014					0
11934	15.08.2014					0
11934	16.08.2014					0
11934	17.08.2014					0
11934	18.08.2014					0
11934	19.08.2014					0
11934	20.08.2014					0
11934	21.08.2014					0
11934	22.08.2014					0
11934	23.08.2014					0
11934	24.08.2014					0
11934	25.08.2014					0
11934	26.08.2014					0
11934	27.08.2014					0
11934	28.08.2014					0
11934	29.08.2014					0
11934	30.08.2014					0
11934	31.08.2014					0
11934	01.09.2014					0
11934	02.09.2014					0
11934	03.09.2014					0
11934	04.09.2014					0
11934	05.09.2014					0
11934	06.09.2014					0
11934	07.09.2014					0
11934	08.09.2014					0
11934	09.09.2014					0
11934	10.09.2014					0
11934	11.09.2014					0
11934	12.09.2014					0
11934	13.09.2014					0
11934	14.09.2014					0
11934	15.09.2014					0
11934	16.09.2014					0
11934	17.09.2014					0
11934	18.09.2014					0
11934	19.09.2014					0
11934	20.09.2014					0
11934	21.09.2014					0
11934	22.09.2014					0
11934	23.09.2014					0
11934	24.09.2014					0
11934	25.09.2014					0
11934	26.09.2014					0
11934	27.09.2014					0
11934	28.09.2014					0
11934	29.09.2014					0
11934	30.09.2014					0
11934	01.10.2014					0
11934	02.10.2014					0
11934	03.10.2014					0
11934	04.10.2014					0
11934	05.10.2014					0
11934	06.10.2014					0
11934	07.10.2014					0
11934	08.10.2014					0
11934	09.10.2014					0
11934	10.10.2014					0
11934	11.10.2014					0
11934	12.10.2014					0
11934	13.10.2014					0
11934	14.10.2014					0
11934	15.10.2014					0
11934	16.10.2014					0
11934	17.10.2014					0
11934	18.10.2014					0
11934	19.10.2014					0
11934	20.10.2014					0
11934	21.10.2014					0
11934	22.10.2014					0
11934	23.10.2014					0
11934	24.10.2014					0
11934	25.10.2014					0
11934	26.10.2014					0
11934	27.10.2014					0
11934	28.10.2014					0
11934	29.10.2014					0
11934	30.10.2014					0
11934	31.10.2014					0
11934	01.11.2014					0
11934	02.11.2014					0
11934	03.11.2014					0
11934	04.11.2014					0
11934	05.11.2014					0
11934	06.11.2014					0
11934	07.11.2014					0
11934	08.11.2014					0
11934	09.11.2014					0
11934	10.11.2014					0
11934	11.11.2014					0
11934	12.11.2014					0
11934	13.11.2014					0
11934	14.11.2014					0
11934	15.11.2014					0
11934	16.11.2014					0
11934	17.11.2014					0
11934	18.11.2014					0
11934	19.11.2014					0
11934	20.11.2014					0
11934	21.11.2014					0
11934	22.11.2014					0
11934	23.11.2014					0
11934	24.11.2014					0
11934	25.11.2014					6
11934	26.11.2014					4
11934	27.11.2014					3
11934	28.11.2014					2
11934	29.11.2014					2
11934	30.11.2014					2
11934	01.12.2014					2
11934	02.12.2014					4
11934	03.12.2014					4
11934	04.12.2014					3
11934	05.12.2014					2
11934	06.12.2014					1
11934	07.12.2014					1
11934	08.12.2014					1
11934	09.12.2014					7
11934	10.12.2014					6
11934	11.12.2014					6
11934	12.12.2014					4
11934	13.12.2014					4
11934	14.12.2014					2
11934	15.12.2014					2
11934	16.12.2014					1
11934	17.12.2014					1
11934	18.12.2014					0
11934	19.12.2014					0
11934	20.12.2014					0
11934	21.12.2014					3
11934	22.12.2014					2
11934	23.12.2014					0
11934	24.12.2014					0
11934	25.12.2014					0
11934	26.12.2014					0
11934	27.12.2014					0
11934	28.12.2014					0
11934	29.12.2014					0
11934	30.12.2014					0
11934	31.12.2014					0
11934	01.01.2015					0
11934	02.01.2015					0
11934	03.01.2015					0
11934	04.01.2015					0
11934	05.01.2015					5
11934	06.01.2015					5
11934	07.01.2015					5
11934	08.01.2015					5
11934	09.01.2015					5
11934	10.01.2015					3
11934	11.01.2015					0
11934	12.01.2015					1
11934	13.01.2015					1
11934	14.01.2015					1
11934	15.01.2015					1
11934	16.01.2015					1
11934	17.01.2015					1
11934	18.01.2015					0
11934	19.01.2015					0
11934	20.01.2015					1
11934	21.01.2015					1
11934	22.01.2015					0
11934	23.01.2015					0
11934	24.01.2015					1
11934	25.01.2015					2
11934	26.01.2015					6
11934	27.01.2015					6
11934	28.01.2015					5
11934	29.01.2015					5
11934	30.01.2015					4
11934	31.01.2015					41
11934	01.02.2015					36
11934	02.02.2015					35
11934	03.02.2015					33
11934	04.02.2015					32
11934	05.02.2015					30
11934	06.02.2015					28
11934	07.02.2015					26
